OrderID,ProductID,CustomerID,OrderDate,ProductCategoryID,SupplierID,CustomerName,CustomerCountry,ProductName,SupplierName,UnitPrice,Quantity,Discount,NetLineRevenue
10323,25,KOENE,1994-11-07,3,11,Königlich Essen,Germany,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,11.2,4,0,44.8
10323,39,KOENE,1994-11-07,1,18,Königlich Essen,Germany,Chartreuse verte,Aux joyeux ecclésiastiques,14.4,4,0,57.6
10324,16,SAVEA,1994-11-08,3,7,Save-a-lot Markets,USA,Pavlova,"Pavlova, Ltd.",13.9,21,0.15,248.115
10324,35,SAVEA,1994-11-08,1,16,Save-a-lot Markets,USA,Steeleye Stout,Bigfoot Breweries,14.4,70,0.15,856.8
10324,46,SAVEA,1994-11-08,8,21,Save-a-lot Markets,USA,Spegesild,Lyngbysild,9.6,30,0,288
10324,59,SAVEA,1994-11-08,4,28,Save-a-lot Markets,USA,Raclette Courdavault,Gai pâturage,44,40,0.15,1496
10324,63,SAVEA,1994-11-08,2,7,Save-a-lot Markets,USA,Vegie-spread,"Pavlova, Ltd.",35.1,80,0.15,2386.7999999999997
10325,6,KOENE,1994-11-09,2,3,Königlich Essen,Germany,Grandma's Boysenberry Spread,Grandma Kelly's Homestead,20,6,0,120
10325,13,KOENE,1994-11-09,8,6,Königlich Essen,Germany,Konbu,Mayumi's,4.8,12,0,57.599999999999994
10325,14,KOENE,1994-11-09,7,6,Königlich Essen,Germany,Tofu,Mayumi's,18.6,9,0,167.4
10325,31,KOENE,1994-11-09,4,14,Königlich Essen,Germany,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,4,0,40
10325,72,KOENE,1994-11-09,4,14,Königlich Essen,Germany,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,27.8,40,0,1112
10326,4,BOLID,1994-11-10,2,2,Bólido Comidas preparadas,Spain,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,17.6,24,0,422.40000000000003
10326,57,BOLID,1994-11-10,5,26,Bólido Comidas preparadas,Spain,Ravioli Angelo,Pasta Buttini s.r.l.,15.6,16,0,249.6
10326,75,BOLID,1994-11-10,1,12,Bólido Comidas preparadas,Spain,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,6.2,50,0,310
10327,2,FOLKO,1994-11-11,1,1,Folk och fä HB,Sweden,Chang,Exotic Liquids,15.2,25,0.2,304
10327,11,FOLKO,1994-11-11,4,5,Folk och fä HB,Sweden,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',16.8,50,0.2,672
10327,30,FOLKO,1994-11-11,8,13,Folk och fä HB,Sweden,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,35,0.2,579.6
10327,58,FOLKO,1994-11-11,8,27,Folk och fä HB,Sweden,Escargots de Bourgogne,Escargots Nouveaux,10.6,30,0.2,254.4
10328,59,FURIB,1994-11-14,4,28,Furia Bacalhau e Frutos do Mar,Portugal,Raclette Courdavault,Gai pâturage,44,9,0,396
10328,65,FURIB,1994-11-14,2,2,Furia Bacalhau e Frutos do Mar,Portugal,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,16.8,40,0,672
10328,68,FURIB,1994-11-14,3,8,Furia Bacalhau e Frutos do Mar,Portugal,Scottish Longbreads,"Specialty Biscuits, Ltd.",10,10,0,100
10329,19,SPLIR,1994-11-15,3,8,Split Rail Beer & Ale,USA,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",7.3,10,0.05,69.35
10329,30,SPLIR,1994-11-15,8,13,Split Rail Beer & Ale,USA,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,8,0.05,157.32
10329,38,SPLIR,1994-11-15,1,18,Split Rail Beer & Ale,USA,Côte de Blaye,Aux joyeux ecclésiastiques,210.8,20,0.05,4005.2
10329,56,SPLIR,1994-11-15,5,26,Split Rail Beer & Ale,USA,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,30.4,12,0.05,346.55999999999995
10330,26,LILAS,1994-11-16,3,11,LILA-Supermercado,Venezuela,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,24.9,50,0.15,1058.25
10330,72,LILAS,1994-11-16,4,14,LILA-Supermercado,Venezuela,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,27.8,25,0.15,590.75
10331,54,BONAP,1994-11-16,6,25,Bon app',France,Tourtière,Ma Maison,5.9,15,0,88.5
10332,18,MEREP,1994-11-17,8,7,Mère Paillarde,Canada,Carnarvon Tigers,"Pavlova, Ltd.",50,40,0.2,1600
10332,42,MEREP,1994-11-17,5,20,Mère Paillarde,Canada,Singaporean Hokkien Fried Mee,Leka Trading,11.2,10,0.2,89.60000000000001
10332,47,MEREP,1994-11-17,3,22,Mère Paillarde,Canada,Zaanse koeken,Zaanse Snoepfabriek,7.6,16,0.2,97.28
10333,14,WARTH,1994-11-18,7,6,Wartian Herkku,Finland,Tofu,Mayumi's,18.6,10,0,186
10333,21,WARTH,1994-11-18,3,8,Wartian Herkku,Finland,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",8,10,0.1,72
10333,71,WARTH,1994-11-18,4,15,Wartian Herkku,Finland,Fløtemysost,Norske Meierier,17.2,40,0.1,619.2
10334,52,VICTE,1994-11-21,5,24,Victuailles en stock,France,Filo Mix,"G'day, Mate",5.6,8,0,44.8
10334,68,VICTE,1994-11-21,3,8,Victuailles en stock,France,Scottish Longbreads,"Specialty Biscuits, Ltd.",10,10,0,100
10335,2,HUNGO,1994-11-22,1,1,Hungry Owl All-Night Grocers,Ireland,Chang,Exotic Liquids,15.2,7,0.2,85.12
10335,31,HUNGO,1994-11-22,4,14,Hungry Owl All-Night Grocers,Ireland,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,25,0.2,200
10335,32,HUNGO,1994-11-22,4,14,Hungry Owl All-Night Grocers,Ireland,Mascarpone Fabioli,Formaggi Fortini s.r.l.,25.6,6,0.2,122.88000000000002
10335,51,HUNGO,1994-11-22,7,24,Hungry Owl All-Night Grocers,Ireland,Manjimup Dried Apples,"G'day, Mate",42.4,48,0.2,1628.1599999999999
10336,4,PRINI,1994-11-23,2,2,Princesa Isabel Vinhos,Portugal,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,17.6,18,0.1,285.12
10337,23,FRANK,1994-11-24,5,9,Frankenversand,Germany,Tunnbröd,PB Knäckebröd AB,7.2,40,0,288
10337,26,FRANK,1994-11-24,3,11,Frankenversand,Germany,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,24.9,24,0,597.5999999999999
10337,36,FRANK,1994-11-24,8,17,Frankenversand,Germany,Inlagd Sill,Svensk Sjöföda AB,15.2,20,0,304
10337,37,FRANK,1994-11-24,8,17,Frankenversand,Germany,Gravad lax,Svensk Sjöföda AB,20.8,28,0,582.4
10337,72,FRANK,1994-11-24,4,14,Frankenversand,Germany,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,27.8,25,0,695
10338,17,OLDWO,1994-11-25,6,7,Old World Delicatessen,USA,Alice Mutton,"Pavlova, Ltd.",31.2,20,0,624
10338,30,OLDWO,1994-11-25,8,13,Old World Delicatessen,USA,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,15,0,310.5
10339,4,MEREP,1994-11-28,2,2,Mère Paillarde,Canada,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,17.6,10,0,176
10339,17,MEREP,1994-11-28,6,7,Mère Paillarde,Canada,Alice Mutton,"Pavlova, Ltd.",31.2,70,0.05,2074.7999999999997
10339,62,MEREP,1994-11-28,3,29,Mère Paillarde,Canada,Tarte au sucre,Forêts d'érables,39.4,28,0,1103.2
10340,18,BONAP,1994-11-29,8,7,Bon app',France,Carnarvon Tigers,"Pavlova, Ltd.",50,20,0.05,950
10340,41,BONAP,1994-11-29,8,19,Bon app',France,Jack's New England Clam Chowder,New England Seafood Cannery,7.7,12,0.05,87.78
10340,43,BONAP,1994-11-29,1,20,Bon app',France,Ipoh Coffee,Leka Trading,36.8,40,0.05,1398.3999999999999
10341,33,SIMOB,1994-11-29,4,15,Simons bistro,Denmark,Geitost,Norske Meierier,2,8,0,16
10341,59,SIMOB,1994-11-29,4,28,Simons bistro,Denmark,Raclette Courdavault,Gai pâturage,44,9,0.15,336.59999999999997
10342,2,FRANK,1994-11-30,1,1,Frankenversand,Germany,Chang,Exotic Liquids,15.2,24,0.2,291.84
10342,31,FRANK,1994-11-30,4,14,Frankenversand,Germany,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,56,0.2,448
10342,36,FRANK,1994-11-30,8,17,Frankenversand,Germany,Inlagd Sill,Svensk Sjöföda AB,15.2,40,0.2,486.40000000000003
10342,55,FRANK,1994-11-30,6,25,Frankenversand,Germany,Pâté chinois,Ma Maison,19.2,40,0.2,614.4000000000001
10343,64,LEHMS,1994-12-01,5,12,Lehmanns Marktstand,Germany,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,26.6,50,0,1330
10343,68,LEHMS,1994-12-01,3,8,Lehmanns Marktstand,Germany,Scottish Longbreads,"Specialty Biscuits, Ltd.",10,4,0.05,38
10343,76,LEHMS,1994-12-01,1,23,Lehmanns Marktstand,Germany,Lakkalikööri,Karkki Oy,14.4,15,0,216
10344,4,WHITC,1994-12-02,2,2,White Clover Markets,USA,Chef Anton's Cajun Seasoning,New Orleans Cajun Delights,17.6,35,0,616
10344,8,WHITC,1994-12-02,2,3,White Clover Markets,USA,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,32,70,0.25,1680
10345,8,QUICK,1994-12-05,2,3,QUICK-Stop,Germany,Northwoods Cranberry Sauce,Grandma Kelly's Homestead,32,70,0,2240
10345,19,QUICK,1994-12-05,3,8,QUICK-Stop,Germany,Teatime Chocolate Biscuits,"Specialty Biscuits, Ltd.",7.3,80,0,584
10345,42,QUICK,1994-12-05,5,20,QUICK-Stop,Germany,Singaporean Hokkien Fried Mee,Leka Trading,11.2,9,0,100.8
10346,17,RATTC,1994-12-06,6,7,Rattlesnake Canyon Grocery,USA,Alice Mutton,"Pavlova, Ltd.",31.2,36,0.1,1010.8800000000001
10346,56,RATTC,1994-12-06,5,26,Rattlesnake Canyon Grocery,USA,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,30.4,20,0,608
10347,25,FAMIA,1994-12-07,3,11,Familia Arquibaldo,Brazil,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,11.2,10,0,112
10347,39,FAMIA,1994-12-07,1,18,Familia Arquibaldo,Brazil,Chartreuse verte,Aux joyeux ecclésiastiques,14.4,50,0.15,612
10347,40,FAMIA,1994-12-07,8,19,Familia Arquibaldo,Brazil,Boston Crab Meat,New England Seafood Cannery,14.7,4,0,58.8
10347,75,FAMIA,1994-12-07,1,12,Familia Arquibaldo,Brazil,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,6.2,6,0.15,31.62
10348,1,WANDK,1994-12-08,1,1,Die Wandernde Kuh,Germany,Chai,Exotic Liquids,14.4,15,0.15,183.6
10348,23,WANDK,1994-12-08,5,9,Die Wandernde Kuh,Germany,Tunnbröd,PB Knäckebröd AB,7.2,25,0,180
10349,54,SPLIR,1994-12-09,6,25,Split Rail Beer & Ale,USA,Tourtière,Ma Maison,5.9,24,0,141.60000000000002
10350,50,LAMAI,1994-12-12,3,23,La maison d'Asie,France,Valkoinen suklaa,Karkki Oy,13,15,0.1,175.5
10350,69,LAMAI,1994-12-12,4,15,La maison d'Asie,France,Gudbrandsdalsost,Norske Meierier,28.8,18,0.1,466.56
10351,38,ERNSH,1994-12-12,1,18,Ernst Handel,Austria,Côte de Blaye,Aux joyeux ecclésiastiques,210.8,20,0.05,4005.2
10351,41,ERNSH,1994-12-12,8,19,Ernst Handel,Austria,Jack's New England Clam Chowder,New England Seafood Cannery,7.7,13,0,100.10000000000001
10351,44,ERNSH,1994-12-12,2,20,Ernst Handel,Austria,Gula Malacca,Leka Trading,15.5,77,0.05,1133.825
10351,65,ERNSH,1994-12-12,2,2,Ernst Handel,Austria,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,16.8,10,0.05,159.6
10352,24,FURIB,1994-12-13,1,10,Furia Bacalhau e Frutos do Mar,Portugal,Guaraná Fantástica,Refrescos Americanas LTDA,3.6,10,0,36
10352,54,FURIB,1994-12-13,6,25,Furia Bacalhau e Frutos do Mar,Portugal,Tourtière,Ma Maison,5.9,20,0.15,100.3
10353,11,PICCO,1994-12-14,4,5,Piccolo und mehr,Austria,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',16.8,12,0.2,161.28000000000003
10353,38,PICCO,1994-12-14,1,18,Piccolo und mehr,Austria,Côte de Blaye,Aux joyeux ecclésiastiques,210.8,50,0.2,8432
10354,1,PERIC,1994-12-15,1,1,Pericles Comidas clásicas,Mexico,Chai,Exotic Liquids,14.4,12,0,172.8
10354,29,PERIC,1994-12-15,6,12,Pericles Comidas clásicas,Mexico,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,99,4,0,396
10355,24,AROUT,1994-12-16,1,10,Around the Horn,UK,Guaraná Fantástica,Refrescos Americanas LTDA,3.6,25,0,90
10355,57,AROUT,1994-12-16,5,26,Around the Horn,UK,Ravioli Angelo,Pasta Buttini s.r.l.,15.6,25,0,390
10356,31,WANDK,1994-12-19,4,14,Die Wandernde Kuh,Germany,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,30,0,300
10356,55,WANDK,1994-12-19,6,25,Die Wandernde Kuh,Germany,Pâté chinois,Ma Maison,19.2,12,0,230.39999999999998
10356,69,WANDK,1994-12-19,4,15,Die Wandernde Kuh,Germany,Gudbrandsdalsost,Norske Meierier,28.8,20,0,576
10357,10,LILAS,1994-12-20,8,4,LILA-Supermercado,Venezuela,Ikura,Tokyo Traders,24.8,30,0.2,595.2
10357,26,LILAS,1994-12-20,3,11,LILA-Supermercado,Venezuela,Gumbär Gummibärchen,Heli Süßwaren GmbH & Co. KG,24.9,16,0,398.4
10357,60,LILAS,1994-12-20,4,28,LILA-Supermercado,Venezuela,Camembert Pierrot,Gai pâturage,27.2,8,0.2,174.08
10358,24,LAMAI,1994-12-21,1,10,La maison d'Asie,France,Guaraná Fantástica,Refrescos Americanas LTDA,3.6,10,0.05,34.199999999999996
10358,34,LAMAI,1994-12-21,1,16,La maison d'Asie,France,Sasquatch Ale,Bigfoot Breweries,11.2,10,0.05,106.39999999999999
10358,36,LAMAI,1994-12-21,8,17,La maison d'Asie,France,Inlagd Sill,Svensk Sjöföda AB,15.2,20,0.05,288.8
10359,16,SEVES,1994-12-22,3,7,Seven Seas Imports,UK,Pavlova,"Pavlova, Ltd.",13.9,56,0.05,739.4799999999999
10359,31,SEVES,1994-12-22,4,14,Seven Seas Imports,UK,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,70,0.05,665
10359,60,SEVES,1994-12-22,4,28,Seven Seas Imports,UK,Camembert Pierrot,Gai pâturage,27.2,80,0.05,2067.2
10360,28,BLONP,1994-12-23,7,12,Blondel père et fils,France,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,36.4,30,0,1092
10360,29,BLONP,1994-12-23,6,12,Blondel père et fils,France,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,99,35,0,3465
10360,38,BLONP,1994-12-23,1,18,Blondel père et fils,France,Côte de Blaye,Aux joyeux ecclésiastiques,210.8,10,0,2108
10360,49,BLONP,1994-12-23,3,23,Blondel père et fils,France,Maxilaku,Karkki Oy,16,35,0,560
10360,54,BLONP,1994-12-23,6,25,Blondel père et fils,France,Tourtière,Ma Maison,5.9,28,0,165.20000000000002
10361,39,QUICK,1994-12-23,1,18,QUICK-Stop,Germany,Chartreuse verte,Aux joyeux ecclésiastiques,14.4,54,0.1,699.84
10361,60,QUICK,1994-12-23,4,28,QUICK-Stop,Germany,Camembert Pierrot,Gai pâturage,27.2,55,0.1,1346.4
10362,25,BONAP,1994-12-26,3,11,Bon app',France,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,11.2,50,0,560
10362,51,BONAP,1994-12-26,7,24,Bon app',France,Manjimup Dried Apples,"G'day, Mate",42.4,20,0,848
10362,54,BONAP,1994-12-26,6,25,Bon app',France,Tourtière,Ma Maison,5.9,24,0,141.60000000000002
10363,31,DRACD,1994-12-27,4,14,Drachenblut Delikatessen,Germany,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,20,0,200
10363,75,DRACD,1994-12-27,1,12,Drachenblut Delikatessen,Germany,Rhönbräu Klosterbier,Plutzer Lebensmittelgroßmärkte AG,6.2,12,0,74.4
10363,76,DRACD,1994-12-27,1,23,Drachenblut Delikatessen,Germany,Lakkalikööri,Karkki Oy,14.4,12,0,172.8
10364,69,EASTC,1994-12-27,4,15,Eastern Connection,UK,Gudbrandsdalsost,Norske Meierier,28.8,30,0,864
10364,71,EASTC,1994-12-27,4,15,Eastern Connection,UK,Fløtemysost,Norske Meierier,17.2,5,0,86
10365,11,ANTON,1994-12-28,4,5,Antonio Moreno Taquería,Mexico,Queso Cabrales,Cooperativa de Quesos 'Las Cabras',16.8,24,0,403.20000000000005
10366,65,GALED,1994-12-29,2,2,Galería del gastrónomo,Spain,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,16.8,5,0,84
10366,77,GALED,1994-12-29,2,12,Galería del gastrónomo,Spain,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,10.4,5,0,52
10367,34,VAFFE,1994-12-29,1,16,Vaffeljernet,Denmark,Sasquatch Ale,Bigfoot Breweries,11.2,36,0,403.2
10367,54,VAFFE,1994-12-29,6,25,Vaffeljernet,Denmark,Tourtière,Ma Maison,5.9,18,0,106.2
10367,65,VAFFE,1994-12-29,2,2,Vaffeljernet,Denmark,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,16.8,15,0,252
10367,77,VAFFE,1994-12-29,2,12,Vaffeljernet,Denmark,Original Frankfurter grüne Soße,Plutzer Lebensmittelgroßmärkte AG,10.4,7,0,72.8
10368,21,ERNSH,1994-12-30,3,8,Ernst Handel,Austria,Sir Rodney's Scones,"Specialty Biscuits, Ltd.",8,5,0.1,36
10368,28,ERNSH,1994-12-30,7,12,Ernst Handel,Austria,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,36.4,13,0.1,425.88
10368,57,ERNSH,1994-12-30,5,26,Ernst Handel,Austria,Ravioli Angelo,Pasta Buttini s.r.l.,15.6,25,0,390
10368,64,ERNSH,1994-12-30,5,12,Ernst Handel,Austria,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,26.6,35,0.1,837.9
10369,29,SPLIR,1995-01-02,6,12,Split Rail Beer & Ale,USA,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,99,20,0,1980
10369,56,SPLIR,1995-01-02,5,26,Split Rail Beer & Ale,USA,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,30.4,18,0.25,410.4
10370,1,CHOPS,1995-01-03,1,1,Chop-suey Chinese,Switzerland,Chai,Exotic Liquids,14.4,15,0.15,183.6
10370,64,CHOPS,1995-01-03,5,12,Chop-suey Chinese,Switzerland,Wimmers gute Semmelknödel,Plutzer Lebensmittelgroßmärkte AG,26.6,30,0,798
10370,74,CHOPS,1995-01-03,7,4,Chop-suey Chinese,Switzerland,Longlife Tofu,Tokyo Traders,8,20,0.15,136
10371,36,LAMAI,1995-01-03,8,17,La maison d'Asie,France,Inlagd Sill,Svensk Sjöföda AB,15.2,6,0.2,72.96
10372,20,QUEEN,1995-01-04,3,8,Queen Cozinha,Brazil,Sir Rodney's Marmalade,"Specialty Biscuits, Ltd.",64.8,12,0.25,583.1999999999999
10372,38,QUEEN,1995-01-04,1,18,Queen Cozinha,Brazil,Côte de Blaye,Aux joyeux ecclésiastiques,210.8,40,0.25,6324
10372,60,QUEEN,1995-01-04,4,28,Queen Cozinha,Brazil,Camembert Pierrot,Gai pâturage,27.2,70,0.25,1428
10372,72,QUEEN,1995-01-04,4,14,Queen Cozinha,Brazil,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,27.8,42,0.25,875.7
10373,58,HUNGO,1995-01-05,8,27,Hungry Owl All-Night Grocers,Ireland,Escargots de Bourgogne,Escargots Nouveaux,10.6,80,0.2,678.4000000000001
10373,71,HUNGO,1995-01-05,4,15,Hungry Owl All-Night Grocers,Ireland,Fløtemysost,Norske Meierier,17.2,50,0.2,688
10374,31,WOLZA,1995-01-05,4,14,Wolski  Zajazd,Poland,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,30,0,300
10374,58,WOLZA,1995-01-05,8,27,Wolski  Zajazd,Poland,Escargots de Bourgogne,Escargots Nouveaux,10.6,15,0,159
10375,14,HUNGC,1995-01-06,7,6,Hungry Coyote Import Store,USA,Tofu,Mayumi's,18.6,15,0,279
10375,54,HUNGC,1995-01-06,6,25,Hungry Coyote Import Store,USA,Tourtière,Ma Maison,5.9,10,0,59
10376,31,MEREP,1995-01-09,4,14,Mère Paillarde,Canada,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,42,0.05,399
10377,28,SEVES,1995-01-09,7,12,Seven Seas Imports,UK,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,36.4,20,0.15,618.8
10377,39,SEVES,1995-01-09,1,18,Seven Seas Imports,UK,Chartreuse verte,Aux joyeux ecclésiastiques,14.4,20,0.15,244.79999999999998
10378,71,FOLKO,1995-01-10,4,15,Folk och fä HB,Sweden,Fløtemysost,Norske Meierier,17.2,6,0,103.19999999999999
10379,41,QUEDE,1995-01-11,8,19,Que Delícia,Brazil,Jack's New England Clam Chowder,New England Seafood Cannery,7.7,8,0.1,55.440000000000005
10379,63,QUEDE,1995-01-11,2,7,Que Delícia,Brazil,Vegie-spread,"Pavlova, Ltd.",35.1,16,0.1,505.44000000000005
10379,65,QUEDE,1995-01-11,2,2,Que Delícia,Brazil,Louisiana Fiery Hot Pepper Sauce,New Orleans Cajun Delights,16.8,20,0.1,302.40000000000003
10380,30,HUNGO,1995-01-12,8,13,Hungry Owl All-Night Grocers,Ireland,Nord-Ost Matjeshering,Nord-Ost-Fisch Handelsgesellschaft mbH,20.7,18,0.1,335.34
10380,53,HUNGO,1995-01-12,6,24,Hungry Owl All-Night Grocers,Ireland,Perth Pasties,"G'day, Mate",26.2,20,0.1,471.6
10380,60,HUNGO,1995-01-12,4,28,Hungry Owl All-Night Grocers,Ireland,Camembert Pierrot,Gai pâturage,27.2,6,0.1,146.88
10380,70,HUNGO,1995-01-12,1,7,Hungry Owl All-Night Grocers,Ireland,Outback Lager,"Pavlova, Ltd.",12,30,0,360
10381,74,LILAS,1995-01-12,7,4,LILA-Supermercado,Venezuela,Longlife Tofu,Tokyo Traders,8,14,0,112
10382,5,ERNSH,1995-01-13,2,2,Ernst Handel,Austria,Chef Anton's Gumbo Mix,New Orleans Cajun Delights,17,32,0,544
10382,18,ERNSH,1995-01-13,8,7,Ernst Handel,Austria,Carnarvon Tigers,"Pavlova, Ltd.",50,9,0,450
10382,29,ERNSH,1995-01-13,6,12,Ernst Handel,Austria,Thüringer Rostbratwurst,Plutzer Lebensmittelgroßmärkte AG,99,14,0,1386
10382,33,ERNSH,1995-01-13,4,15,Ernst Handel,Austria,Geitost,Norske Meierier,2,60,0,120
10382,74,ERNSH,1995-01-13,7,4,Ernst Handel,Austria,Longlife Tofu,Tokyo Traders,8,50,0,400
10383,13,AROUT,1995-01-16,8,6,Around the Horn,UK,Konbu,Mayumi's,4.8,20,0,96
10383,50,AROUT,1995-01-16,3,23,Around the Horn,UK,Valkoinen suklaa,Karkki Oy,13,15,0,195
10383,56,AROUT,1995-01-16,5,26,Around the Horn,UK,Gnocchi di nonna Alice,Pasta Buttini s.r.l.,30.4,20,0,608
10384,20,BERGS,1995-01-16,3,8,Berglunds snabbköp,Sweden,Sir Rodney's Marmalade,"Specialty Biscuits, Ltd.",64.8,28,0,1814.3999999999999
10384,60,BERGS,1995-01-16,4,28,Berglunds snabbköp,Sweden,Camembert Pierrot,Gai pâturage,27.2,15,0,408
10385,7,SPLIR,1995-01-17,7,3,Split Rail Beer & Ale,USA,Uncle Bob's Organic Dried Pears,Grandma Kelly's Homestead,24,10,0.2,192
10385,60,SPLIR,1995-01-17,4,28,Split Rail Beer & Ale,USA,Camembert Pierrot,Gai pâturage,27.2,20,0.2,435.20000000000005
10385,68,SPLIR,1995-01-17,3,8,Split Rail Beer & Ale,USA,Scottish Longbreads,"Specialty Biscuits, Ltd.",10,8,0.2,64
10386,24,FAMIA,1995-01-18,1,10,Familia Arquibaldo,Brazil,Guaraná Fantástica,Refrescos Americanas LTDA,3.6,15,0,54
10386,34,FAMIA,1995-01-18,1,16,Familia Arquibaldo,Brazil,Sasquatch Ale,Bigfoot Breweries,11.2,10,0,112
10387,24,SANTG,1995-01-18,1,10,Santé Gourmet,Norway,Guaraná Fantástica,Refrescos Americanas LTDA,3.6,15,0,54
10387,28,SANTG,1995-01-18,7,12,Santé Gourmet,Norway,Rössle Sauerkraut,Plutzer Lebensmittelgroßmärkte AG,36.4,6,0,218.39999999999998
10387,59,SANTG,1995-01-18,4,28,Santé Gourmet,Norway,Raclette Courdavault,Gai pâturage,44,12,0,528
10387,71,SANTG,1995-01-18,4,15,Santé Gourmet,Norway,Fløtemysost,Norske Meierier,17.2,15,0,258
10388,45,SEVES,1995-01-19,8,21,Seven Seas Imports,UK,Røgede sild,Lyngbysild,7.6,15,0.2,91.2
10388,52,SEVES,1995-01-19,5,24,Seven Seas Imports,UK,Filo Mix,"G'day, Mate",5.6,20,0.2,89.60000000000001
10388,53,SEVES,1995-01-19,6,24,Seven Seas Imports,UK,Perth Pasties,"G'day, Mate",26.2,40,0,1048
10389,10,BOTTM,1995-01-20,8,4,Bottom-Dollar Markets,Canada,Ikura,Tokyo Traders,24.8,16,0,396.8
10389,55,BOTTM,1995-01-20,6,25,Bottom-Dollar Markets,Canada,Pâté chinois,Ma Maison,19.2,15,0,288
10389,62,BOTTM,1995-01-20,3,29,Bottom-Dollar Markets,Canada,Tarte au sucre,Forêts d'érables,39.4,20,0,788
10389,70,BOTTM,1995-01-20,1,7,Bottom-Dollar Markets,Canada,Outback Lager,"Pavlova, Ltd.",12,30,0,360
10390,31,ERNSH,1995-01-23,4,14,Ernst Handel,Austria,Gorgonzola Telino,Formaggi Fortini s.r.l.,10,60,0.1,540
10390,35,ERNSH,1995-01-23,1,16,Ernst Handel,Austria,Steeleye Stout,Bigfoot Breweries,14.4,40,0.1,518.4
10390,46,ERNSH,1995-01-23,8,21,Ernst Handel,Austria,Spegesild,Lyngbysild,9.6,45,0,432
10390,72,ERNSH,1995-01-23,4,14,Ernst Handel,Austria,Mozzarella di Giovanni,Formaggi Fortini s.r.l.,27.8,24,0.1,600.48
10391,13,DRACD,1995-01-23,8,6,Drachenblut Delikatessen,Germany,Konbu,Mayumi's,4.8,18,0,86.39999999999999
10392,69,PICCO,1995-01-24,4,15,Piccolo und mehr,Austria,Gudbrandsdalsost,Norske Meierier,28.8,50,0,1440
10393,2,SAVEA,1995-01-25,1,1,Save-a-lot Markets,USA,Chang,Exotic Liquids,15.2,25,0.25,285
10393,14,SAVEA,1995-01-25,7,6,Save-a-lot Markets,USA,Tofu,Mayumi's,18.6,42,0.25,585.9000000000001
10393,25,SAVEA,1995-01-25,3,11,Save-a-lot Markets,USA,NuNuCa Nuß-Nougat-Creme,Heli Süßwaren GmbH & Co. KG,11.2,7,0.25,58.8
